user_id,country,gender,continent
367545521.0,None,M,
953986198.0,Sweden,M,Europe
559433997.0,Russian Federation,M,Europe
948088569.0,Brazil,M,South America
7077940.0,Russian Federation,M,Europe
871568601.0,Kazakhstan,F,Asia
906535452.0,Brazil,M,South America
234969561.0,Switzerland,F,Europe
864873551.0,Poland,M,Europe
122022016.0,Netherlands,M,Europe
164287409.0,Russian Federation,M,Europe
992549363.0,None,M,
83046310.0,Slovakia,F,Europe
220925684.0,United States,M,North America
841285847.0,Czech Republic,F,Europe
293563546.0,None,M,
930384879.0,Netherlands,M,Europe
377908460.0,Brazil,F,South America
671185295.0,None,M,
78345044.0,United States,F,North America
249916624.0,Mexico,M,North America
515926988.0,None,F,
285432014.0,"Iran, Islamic Republic of",M,Asia
379084480.0,None,M,
190031924.0,United States,M,North America
948687014.0,United Kingdom,M,Europe
396914771.0,France,F,Europe
88341496.0,Canada,M,North America
644886565.0,Lithuania,F,Europe
325906456.0,India,F,Asia
451146851.0,None,M,
923022127.0,Russian Federation,F,Europe
641420938.0,Russian Federation,M,Europe
116404271.0,United States,F,North America
96576436.0,Brazil,M,South America
859428725.0,United States,F,North America
467176056.0,United States,F,North America
275924658.0,Russian Federation,M,Europe
387447922.0,None,M,
19827282.0,None,F,
500718445.0,United States,M,North America
648221206.0,Brazil,M,South America
770215129.0,Brazil,M,South America
268173829.0,Brazil,M,South America
659276009.0,Russian Federation,M,Europe
3421332.0,None,F,
834352141.0,Sweden,M,Europe
126268579.0,Hungary,M,Europe
625170661.0,Brazil,F,South America
34300459.0,None,M,
494012847.0,Brazil,F,South America
451609070.0,Russian Federation,M,Europe
929486860.0,None,F,
853279251.0,United States,M,North America
428452148.0,None,M,
192079753.0,Chile,M,South America
215682853.0,Mexico,M,North America
545949339.0,None,F,
50534675.0,Portugal,M,Europe
921886359.0,United States,F,North America
372393207.0,Russian Federation,M,Europe
510524058.0,India,M,Asia
143268006.0,Brazil,M,South America
145824963.0,Belgium,F,Europe
788625013.0,Latvia,M,Europe
460155507.0,Russian Federation,M,Europe
986034654.0,Indonesia,M,Asia
676081380.0,None,M,
194655714.0,None,M,
622634568.0,None,F,
567054398.0,Spain,M,Europe
128690007.0,United States,F,North America
447662079.0,United States,M,North America
57297772.0,Finland,M,Europe
61694725.0,Finland,F,Europe
786955304.0,Turkey,M,Asia
464429293.0,Portugal,M,Europe
392596589.0,United States,F,North America
541058388.0,None,M,
603034391.0,United Kingdom,M,Europe
583287254.0,Puerto Rico,M,North America
519265947.0,United States,M,North America
554707808.0,Poland,M,Europe
505857374.0,None,F,
902141031.0,United States,M,North America
82238745.0,Australia,F,Oceania
465482108.0,Ukraine,M,Europe
597456166.0,None,F,
943013027.0,Serbia,M,Europe
989125405.0,United States,F,North America
528823785.0,Netherlands,M,Europe
845043996.0,United States,M,North America
121820181.0,None,M,
826008429.0,Ireland,F,Europe
66060304.0,Brazil,F,South America
561043859.0,Mexico,M,North America
749638611.0,United States,F,North America
734417364.0,Chile,M,South America
378506106.0,United Kingdom,F,Europe
678336265.0,United Kingdom,F,Europe
379278612.0,Brazil,M,South America
120684872.0,United States,F,North America
672894477.0,Ukraine,M,Europe
886720805.0,Brazil,M,South America
997569716.0,Serbia,F,Europe
667552702.0,Canada,M,North America
339432612.0,United Kingdom,F,Europe
413631666.0,None,M,
954460891.0,United States,M,North America
357234694.0,Canada,M,North America
823653762.0,None,F,
853454241.0,United States,M,North America
909094833.0,United Kingdom,F,Europe
203669724.0,United States,F,North America
919081162.0,Brazil,M,South America
118778406.0,United States,F,North America
391706284.0,None,M,
68434138.0,United States,M,North America
620711262.0,United States,M,North America
553516898.0,Canada,M,North America
820106632.0,United Kingdom,M,Europe
887526181.0,Russian Federation,M,Europe
352258104.0,None,M,
296041615.0,United States,M,North America
955281140.0,Brazil,M,South America
966669061.0,Australia,F,Oceania
756412156.0,Chile,M,South America
904766471.0,Singapore,F,Asia
382876487.0,United States,M,North America
708418189.0,United States,M,North America
281068162.0,Finland,M,Europe
309251482.0,Russian Federation,M,Europe
829564534.0,None,M,
658502586.0,None,M,
825472605.0,Portugal,M,Europe
403654325.0,United States,F,North America
859667684.0,Canada,M,North America
282025758.0,France,M,Europe
952329490.0,"Bonaire, Sint Eustatius and Saba",M,North America
376479221.0,None,M,
762725198.0,United States,M,North America
27416680.0,United States,M,North America
18200511.0,United States,M,North America
712348389.0,Canada,M,North America
926184900.0,United States,M,North America
90117970.0,United States,M,North America
890837177.0,Spain,M,Europe
334443660.0,Poland,F,Europe
390888202.0,Brazil,M,South America
709410415.0,Hungary,M,Europe
697589703.0,Brazil,M,South America
873301275.0,None,M,
172370049.0,United Kingdom,M,Europe
191153410.0,Italy,M,Europe
279043952.0,Russian Federation,M,Europe
103351064.0,Ireland,F,Europe
500774262.0,Russian Federation,M,Europe
429833975.0,Russian Federation,M,Europe
955772870.0,None,F,
253687688.0,Ukraine,M,Europe
749385127.0,Canada,M,North America
58388400.0,France,M,Europe
335669290.0,France,F,Europe
974967059.0,United States,M,North America
212269846.0,Philippines,F,Asia
546252635.0,United States,M,North America
264686747.0,United States,M,North America
729578361.0,Mexico,M,North America
102878114.0,Germany,M,Europe
596277559.0,France,M,Europe
205981582.0,Brazil,M,South America
933323270.0,Netherlands,M,Europe
635969042.0,None,F,
227938316.0,Portugal,M,Europe
991569495.0,Australia,F,Oceania
104038119.0,Brazil,F,South America
332072466.0,None,M,
738129072.0,Timor-Leste,F,Oceania
248989476.0,United Kingdom,M,Europe
900904289.0,United States,F,North America
478619611.0,Solomon Islands,M,Oceania
251810184.0,United States,M,North America
406178803.0,Canada,M,North America
239555722.0,Germany,M,Europe
87436059.0,Armenia,M,Asia
64596048.0,Canada,F,North America
504916042.0,United States,F,North America
352613977.0,Portugal,M,Europe
924617177.0,Indonesia,M,Asia
942418183.0,Australia,M,Oceania
103824384.0,United States,M,North America
627808501.0,United States,M,North America
425257580.0,United States,F,North America
456712531.0,Brazil,F,South America
311509519.0,None,M,
738054887.0,United Kingdom,F,Europe
180756572.0,United States,M,North America
656863949.0,Russian Federation,M,Europe
774557930.0,None,M,
792431737.0,Brazil,M,South America
447758063.0,South Georgia and the South Sandwich Islands,M,South America
793904828.0,United States,M,North America
849137244.0,Barbados,M,North America
195110549.0,None,M,
708392305.0,Brazil,M,South America
576592389.0,Armenia,F,Asia
441133516.0,Australia,F,Oceania
539529262.0,United States,M,North America
603959203.0,Austria,M,Europe
500004552.0,None,M,
401190889.0,Brazil,M,South America
825473199.0,United Kingdom,M,Europe
241735258.0,United States,F,North America
512980474.0,Russian Federation,F,Europe
665497530.0,United States,M,North America
826135127.0,Togo,F,Africa
830919601.0,None,M,
602260575.0,United States,F,North America
787588094.0,Mexico,M,North America
532129950.0,Russian Federation,M,Europe
432034534.0,United States,F,North America
89189568.0,United States,M,North America
120732138.0,None,M,
229957279.0,United States,M,North America
285805180.0,United States,M,North America
902339435.0,None,F,
295304112.0,United States,F,North America
457546444.0,Brazil,M,South America
627933583.0,Portugal,M,Europe
644333911.0,Russian Federation,M,Europe
603249708.0,Brazil,M,South America
746147493.0,United States,M,North America
42162650.0,United Kingdom,M,Europe
504404500.0,Brazil,F,South America
376172894.0,None,M,
732780374.0,Brazil,F,South America
791787901.0,Denmark,M,Europe
622726196.0,Poland,M,Europe
246457331.0,Spain,M,Europe
924155459.0,None,M,
44485145.0,Netherlands,M,Europe
784330185.0,United States,F,North America
764382760.0,None,M,
880031743.0,United Kingdom,M,Europe
581112233.0,Germany,M,Europe
532915219.0,France,M,Europe
187768430.0,None,F,
322600500.0,Saint Helena,F,Europe
938402451.0,Hungary,M,Europe
722242815.0,Indonesia,M,Asia
363269102.0,United States,F,North America
627727133.0,Zimbabwe,M,Africa
369503832.0,United States,F,North America
345744893.0,Canada,M,North America
797531307.0,Netherlands,F,Europe
62500148.0,Italy,M,Europe
882515278.0,Brazil,F,South America
776099643.0,None,M,
801655330.0,United States,F,North America
582422421.0,United States,M,North America
711541444.0,Turkey,M,Asia
145069437.0,Finland,M,Europe
759837971.0,United States,M,North America
822769379.0,None,F,
132746167.0,None,M,
61401158.0,None,M,
679325255.0,Brazil,M,South America
135915050.0,United States,F,North America
60269332.0,None,M,
747507641.0,United Kingdom,M,Europe
929771251.0,United Kingdom,M,Europe
113173109.0,United States,M,North America
596134013.0,Sweden,M,Europe
257551789.0,United States,M,North America
741330495.0,Germany,M,Europe
251726835.0,France,M,Europe
241757808.0,None,M,
584445821.0,United States,M,North America
519597601.0,Brazil,F,South America
417123296.0,United States,M,North America
486354397.0,Brazil,M,South America
133473572.0,United States,M,North America
171619098.0,United States,M,North America
982230225.0,United States,M,North America
836904848.0,United States,M,North America
562454072.0,Poland,F,Europe
275642712.0,None,M,
640223606.0,Australia,M,Oceania
26172115.0,Latvia,F,Europe
566012671.0,None,F,
212342822.0,Netherlands,F,Europe
10893661.0,United States,M,North America
727054329.0,Brazil,M,South America
864952899.0,Ireland,M,Europe
738910543.0,None,F,
851160436.0,United States,M,North America
394524321.0,United States,F,North America
297496263.0,None,M,
795389016.0,United States,F,North America
333862694.0,Poland,M,Europe
255198596.0,None,M,
281925499.0,Colombia,M,South America
771092870.0,Turkmenistan,M,Asia
652746686.0,Brazil,F,South America
842502636.0,Spain,M,Europe
617555446.0,United States,M,North America
84505321.0,United States,M,North America
193364843.0,Brazil,F,South America
281369937.0,United States,M,North America
64011398.0,Italy,M,Europe
296340163.0,Brazil,M,South America
887788287.0,Brazil,M,South America
593562317.0,Brazil,M,South America
15195731.0,Poland,M,Europe
62177720.0,United States,M,North America
152003244.0,Egypt,M,Africa
951999515.0,Ukraine,M,Europe
966460404.0,United States,F,North America
843690077.0,United Kingdom,M,Europe
49816524.0,Mexico,F,North America
152944572.0,Russian Federation,M,Europe
266945519.0,Canada,M,North America
302119872.0,United States,M,North America
26877420.0,Brazil,F,South America
329283963.0,United States,M,North America
545059076.0,United States,M,North America
589257857.0,None,M,
931657189.0,None,M,
416763332.0,None,M,
863896258.0,United States,M,North America
599387842.0,None,M,
862860051.0,United States,F,North America
816904611.0,United Kingdom,M,Europe
332012275.0,None,F,
106733176.0,None,M,
7443475.0,Russian Federation,M,Europe
148638906.0,None,F,
131970945.0,United States,M,North America
971700144.0,Russian Federation,F,Europe
27797386.0,United States,F,North America
898031783.0,Venezuela,M,South America
393434079.0,Germany,F,Europe
471855853.0,Greece,M,Europe
130759857.0,Honduras,M,North America
914703391.0,United States,M,North America
449751852.0,Ecuador,F,South America
84370727.0,Poland,M,Europe
614193484.0,Poland,F,Europe
700414514.0,Netherlands,M,Europe
717106231.0,None,M,
980599430.0,None,M,
916696736.0,None,M,
740780430.0,Italy,M,Europe
565501924.0,None,M,
631603795.0,United States,M,North America
578620394.0,United Kingdom,F,Europe
834053665.0,Iceland,F,Europe
615555188.0,Poland,M,Europe
216549134.0,United Kingdom,M,Europe
987950586.0,Russian Federation,F,Europe
996951277.0,Canada,M,North America
628204673.0,Poland,M,Europe
452606498.0,United States,M,North America
292506469.0,United States,M,North America
884687064.0,None,M,
477927298.0,None,M,
4104458.0,United States,F,North America
642678425.0,Tonga,F,Oceania
613210336.0,Sweden,M,Europe
649216410.0,None,M,
51069412.0,Poland,M,Europe
661458266.0,United States,M,North America
26437156.0,United States,F,North America
206329069.0,United States,M,North America
901505171.0,Switzerland,M,Europe
747021776.0,United Kingdom,F,Europe
435747355.0,None,M,
83114298.0,None,M,
468111379.0,Serbia,M,Europe
652496312.0,Croatia,F,Europe
980702053.0,United States,M,North America
991651268.0,United States,F,North America
242867694.0,New Zealand,F,Oceania
199562462.0,Poland,M,Europe
568090795.0,Mexico,F,North America
902568260.0,Netherlands,M,Europe
84391057.0,United States,M,North America
645704613.0,Albania,M,Europe
203210663.0,Brazil,F,South America
91389689.0,Germany,M,Europe
943557267.0,United States,M,North America
274574341.0,United States,M,North America
525513346.0,Russian Federation,F,Europe
492775086.0,Japan,M,Asia
86029407.0,Spain,F,Europe
306018395.0,Portugal,M,Europe
515151932.0,Germany,M,Europe
773001405.0,Russian Federation,M,Europe
130057089.0,"Iran, Islamic Republic of",F,Asia
941528956.0,Pakistan,M,Asia
380873955.0,United States,F,North America
977406953.0,Turkey,M,Asia
865537887.0,Poland,F,Europe
63635630.0,Finland,F,Europe
46887566.0,United Kingdom,M,Europe
173804426.0,United States,M,North America
528370534.0,None,M,
971291283.0,Poland,M,Europe
249280027.0,Australia,M,Oceania
782374679.0,Russian Federation,M,Europe
775220274.0,United States,F,North America
778793198.0,United Kingdom,F,Europe
520204561.0,None,M,
168967029.0,Colombia,M,South America
154392248.0,Australia,M,Oceania
290642282.0,Brazil,M,South America
453028062.0,India,F,Asia
995491043.0,United Kingdom,M,Europe
36669779.0,None,F,
390334961.0,Canada,M,North America
365995950.0,Denmark,M,Europe
292057977.0,United States,M,North America
138766218.0,Belarus,F,Europe
951592051.0,Brazil,F,South America
24061735.0,Russian Federation,M,Europe
468778469.0,Mexico,F,North America
980872234.0,None,M,
674943952.0,Finland,F,Europe
427152341.0,None,M,
151140278.0,Germany,M,Europe
713478924.0,Russian Federation,M,Europe
591953701.0,Brazil,F,South America
451198778.0,United States,F,North America
931374444.0,United States,M,North America
946524328.0,United States,M,North America
597979027.0,Australia,F,Oceania
563758991.0,Belize,M,North America
849963162.0,Poland,F,Europe
573232940.0,Poland,F,Europe
447876384.0,Russian Federation,M,Europe
735253417.0,United States,F,North America
710411145.0,United Kingdom,F,Europe
534920221.0,None,M,
285610342.0,United States,M,North America
530613038.0,Brazil,F,South America
821638802.0,United States,M,North America
786927359.0,None,M,
691186022.0,Mexico,F,North America
779915394.0,Russian Federation,M,Europe
292820145.0,Japan,F,Asia
646156219.0,None,M,
218718526.0,None,F,
227292060.0,Georgia,F,Asia
445941602.0,None,M,
404283590.0,Brazil,M,South America
183612475.0,Australia,M,Oceania
418473627.0,None,M,
842086621.0,None,M,
716452191.0,Portugal,F,Europe
247146483.0,Iceland,M,Europe
338378382.0,Bulgaria,M,Europe
707141394.0,United States,F,North America
53671178.0,Russian Federation,M,Europe
431104294.0,None,F,
950621093.0,Canada,M,North America
408213185.0,United States,M,North America
134482837.0,Russian Federation,M,Europe
102150917.0,United States,F,North America
473743699.0,Brazil,M,South America
332673828.0,None,M,
320764184.0,United States,M,North America
517759504.0,Brazil,F,South America
44950195.0,Brazil,M,South America
109371830.0,United States,F,North America
870997396.0,Mexico,M,North America
866757126.0,Brazil,M,South America
111277273.0,United Kingdom,M,Europe
2033570.0,India,M,Asia
122196022.0,United States,F,North America
977224373.0,United States,F,North America
173005185.0,Brazil,F,South America
280917619.0,Indonesia,M,Asia
621660182.0,Brazil,F,South America
655858528.0,United States,M,North America
654860960.0,"Palestinian Territory, Occupied",F,Asia
51919339.0,Russian Federation,F,Europe
134414316.0,None,M,
118565419.0,United States,F,North America
104427663.0,New Zealand,M,Oceania
108431448.0,United States,M,North America
236094508.0,None,M,
263830056.0,Bulgaria,M,Europe
390520290.0,United States,M,North America
233495097.0,United States,M,North America
205019149.0,Brazil,M,South America
708301141.0,United States,M,North America
609767684.0,United States,M,North America
749123213.0,United States,M,North America
233120627.0,United States,M,North America
626503007.0,Christmas Island,M,Asia
436172359.0,United States,M,North America
287306188.0,United States,M,North America
466297133.0,Sweden,M,Europe
465598955.0,United States,M,North America
601416970.0,Brazil,M,South America
754136914.0,Brazil,M,South America
123433502.0,China,M,Asia
993288506.0,Brazil,M,South America
90618092.0,Norway,M,Europe
572481953.0,Brazil,M,South America
349600109.0,France,M,Europe
472127278.0,United States,F,North America
158196453.0,Sweden,M,Europe
259905383.0,Latvia,M,Europe
122605211.0,United Kingdom,F,Europe
263056133.0,United Kingdom,M,Europe
954498068.0,United States,M,North America
812438233.0,Israel,F,Asia
665244510.0,United States,M,North America
409162270.0,Norway,M,Europe
353089171.0,Canada,M,North America
940319751.0,Oman,M,Asia
521692427.0,Aruba,M,North America
676098282.0,Sweden,M,Europe
173230663.0,Netherlands,M,Europe
962073117.0,United States,M,North America
77848007.0,United Kingdom,M,Europe
721400141.0,United States,M,North America
82357930.0,Poland,F,Europe
7620484.0,Sweden,M,Europe
361139617.0,Brazil,F,South America
421695208.0,France,M,Europe
837520270.0,United States,M,North America
726155839.0,United States,M,North America
388854691.0,Germany,M,Europe
503659206.0,United States,M,North America
370897124.0,United States,M,North America
917265946.0,United States,F,North America
614443882.0,United Kingdom,M,Europe
663686226.0,United States,M,North America
227654512.0,None,M,
850693377.0,United States,M,North America
464228393.0,None,M,
864662269.0,Russian Federation,M,Europe
195366814.0,United States,F,North America
19809080.0,Cuba,M,North America
845101818.0,United States,F,North America
383696054.0,United Kingdom,M,Europe
965406409.0,None,M,
436066240.0,None,F,
467179134.0,Sweden,M,Europe
834356346.0,United States,F,North America
198122559.0,United States,M,North America
80655772.0,United States,M,North America
660062236.0,Poland,M,Europe
415315474.0,New Zealand,M,Oceania
182081864.0,Canada,M,North America
138597569.0,United States,M,North America
856754634.0,United States,M,North America
171302821.0,United States,F,North America
102361439.0,None,M,
837894121.0,United States,M,North America
73300729.0,Russian Federation,M,Europe
607149285.0,United States,M,North America
72811739.0,Ukraine,M,Europe
790334928.0,United Kingdom,F,Europe
542265222.0,China,M,Asia
850916822.0,United Arab Emirates,M,Asia
292152012.0,Philippines,M,Asia
433342642.0,Turkey,M,Asia
265760472.0,Spain,M,Europe
279587705.0,United States,F,North America
780305126.0,United States,M,North America
8985404.0,Colombia,M,South America
525641931.0,United States,F,North America
137700221.0,United Kingdom,M,Europe
599448385.0,United States,F,North America
751193093.0,Mexico,M,North America
558786184.0,Poland,M,Europe
769901949.0,United States,F,North America
323147569.0,United States,M,North America
450677759.0,Croatia,F,Europe
726381417.0,None,M,
821832152.0,None,F,
289609564.0,Brazil,M,South America
170298293.0,Germany,F,Europe
934543550.0,Brazil,M,South America
847413822.0,Poland,F,Europe
553249500.0,Puerto Rico,M,North America
16651751.0,United States,F,North America
606668540.0,Australia,F,Oceania
225161345.0,Brazil,M,South America
706067364.0,None,F,
472222909.0,None,M,
347040381.0,None,F,
138010107.0,None,M,
878567814.0,Colombia,F,South America
727359724.0,Argentina,M,South America
909579567.0,Poland,M,Europe
980621978.0,Argentina,F,South America
886523583.0,United Kingdom,M,Europe
88447886.0,Germany,F,Europe
7339269.0,Svalbard and Jan Mayen,M,Europe
849519442.0,United States,F,North America
53712823.0,United States,M,North America
466769042.0,United States,M,North America
703417563.0,Hong Kong,F,Asia
623414845.0,United States,M,North America
884975507.0,Russian Federation,M,Europe
381065864.0,Canada,M,North America
963622635.0,United Kingdom,F,Europe
45021887.0,France,M,Europe
674958778.0,Poland,M,Europe
54990720.0,United States,M,North America
994172694.0,None,F,
498894047.0,Russian Federation,M,Europe
42823337.0,Italy,F,Europe
931717658.0,None,M,
734213203.0,Poland,M,Europe
331318657.0,"Korea, Democratic People's Republic of",F,Asia
12993550.0,Netherlands,M,Europe
614679079.0,United States,M,North America
19575333.0,United States,M,North America
300309033.0,Lithuania,M,Europe
331903988.0,United States,F,North America
572068097.0,Ukraine,M,Europe
836607961.0,Australia,M,Oceania
863655164.0,United States,M,North America
961246740.0,Australia,F,Oceania
358422692.0,None,M,
222494519.0,None,F,
71796984.0,None,M,
260759732.0,Brazil,M,South America
228613521.0,Germany,M,Europe
590196935.0,None,M,
994841143.0,Brazil,M,South America
117741814.0,United States,M,North America
114643805.0,Canada,M,North America
691580531.0,None,M,
319668062.0,United States,M,North America
936105332.0,Canada,F,North America
162184191.0,New Zealand,M,Oceania
382844610.0,United States,F,North America
452031343.0,Russian Federation,M,Europe
438268125.0,Australia,F,Oceania
257701317.0,Brazil,M,South America
883409645.0,United Kingdom,F,Europe
421572046.0,Turkey,M,Asia
767679479.0,United States,M,North America
296943138.0,United States,M,North America
106783805.0,Canada,F,North America
444188998.0,United States,M,North America
283036358.0,None,F,
993700066.0,United States,M,North America
408240673.0,United States,M,North America
808099593.0,United States,F,North America
21207589.0,Estonia,M,Europe
565963243.0,None,M,
868930513.0,United States,M,North America
166716279.0,Ireland,M,Europe
74104804.0,Poland,M,Europe
593939614.0,Brazil,M,South America
34709838.0,Poland,F,Europe
50349994.0,None,F,
349430397.0,None,F,
91175417.0,Brazil,M,South America
449084677.0,Sweden,M,Europe
453071689.0,Russian Federation,M,Europe
323436595.0,Poland,F,Europe
551885723.0,Russian Federation,M,Europe
94045474.0,United States,M,North America
286435969.0,United Kingdom,M,Europe
577587845.0,None,M,
198416600.0,United States,M,North America
367210807.0,None,M,
349698951.0,France,F,Europe
91600816.0,Ireland,M,Europe
996726471.0,Netherlands,F,Europe
724223439.0,United Kingdom,F,Europe
192109374.0,United States,M,North America
796672915.0,Canada,M,North America
833251897.0,Croatia,M,Europe
447392752.0,None,F,
922498164.0,United States,M,North America
483613583.0,United Kingdom,F,Europe
297638441.0,United States,M,North America
698877025.0,United States,M,North America
974689809.0,None,M,
439249527.0,United States,F,North America
340109702.0,Russian Federation,M,Europe
324268747.0,Netherlands,F,Europe
712540939.0,United States,M,North America
275487679.0,United Kingdom,M,Europe
887194399.0,Poland,M,Europe
499010339.0,United Kingdom,F,Europe
582189550.0,None,F,
603012114.0,Belarus,M,Europe
21207319.0,Australia,M,Oceania
921949569.0,United States,M,North America
480142609.0,Brazil,M,South America
573197694.0,Liechtenstein,M,Europe
904432220.0,Slovakia,F,Europe
318988466.0,France,M,Europe
564438403.0,Serbia,F,Europe
896785570.0,United Kingdom,M,Europe
973401448.0,Brazil,M,South America
236134859.0,Russian Federation,M,Europe
148893417.0,Australia,M,Oceania
332127609.0,Australia,F,Oceania
978856450.0,United States,F,North America
325942551.0,United States,M,North America
819767539.0,United States,M,North America
164698917.0,Portugal,M,Europe
653273303.0,United States,F,North America
40674436.0,Brazil,M,South America
842275322.0,None,F,
289103971.0,United States,M,North America
980039528.0,Azerbaijan,M,Asia
581648513.0,United States,F,North America
267367674.0,Belgium,F,Europe
758412199.0,None,M,
686430852.0,United States,F,North America
129340295.0,"Korea, Republic of",M,Asia
437039.0,Brazil,M,South America
919256471.0,United States,M,North America
510047064.0,Brazil,F,South America
917601083.0,United Kingdom,M,Europe
570172672.0,United States,F,North America
684931328.0,Poland,M,Europe
635434301.0,United States,M,North America
216973219.0,Canada,M,North America
619806763.0,United States,M,North America
789501812.0,United States,M,North America
215288393.0,Lithuania,M,Europe
654950444.0,United States,F,North America
94823153.0,United States,M,North America
142289291.0,China,M,Asia
317852510.0,New Zealand,M,Oceania
49705801.0,Ukraine,F,Europe
501542886.0,Cuba,M,North America
74714843.0,United States,F,North America
312786158.0,None,F,
664013702.0,Brazil,M,South America
983398596.0,Russian Federation,F,Europe
516480958.0,Brazil,F,South America
65039874.0,United States,F,North America
330971291.0,United States,F,North America
58454524.0,Portugal,M,Europe
891396169.0,Colombia,F,South America
200382777.0,None,M,
451201304.0,None,M,
336534841.0,Denmark,M,Europe
788586219.0,United States,M,North America
218639307.0,None,M,
840327692.0,Australia,F,Oceania
310534308.0,Brazil,F,South America
115578872.0,United States,M,North America
240911761.0,New Zealand,M,Oceania
280864113.0,Netherlands,M,Europe
939649136.0,Croatia,M,Europe
247464799.0,United States,M,North America
813441161.0,Brazil,M,South America
507108965.0,Spain,M,Europe
298759841.0,Poland,M,Europe
649592458.0,Myanmar,F,Asia
940128173.0,United Kingdom,M,Europe
728837185.0,Brazil,F,South America
361099980.0,Ukraine,F,Europe
328052051.0,Russian Federation,M,Europe
809328103.0,Poland,F,Europe
316645423.0,United States,M,North America
469484091.0,"Korea, Democratic People's Republic of",F,Asia
747197630.0,Brazil,M,South America
568158707.0,United States,M,North America
3289687.0,United States,M,North America
606466318.0,United Kingdom,M,Europe
657440766.0,Russian Federation,F,Europe
588186702.0,United Kingdom,F,Europe
611889255.0,United States,F,North America
936441117.0,Brazil,M,South America
81941682.0,Russian Federation,F,Europe
497772237.0,Germany,F,Europe
892700180.0,Russian Federation,M,Europe
471100798.0,United States,M,North America
287679302.0,Belgium,F,Europe
32338768.0,Venezuela,F,South America
589705989.0,Brazil,M,South America
269743675.0,United States,M,North America
421338853.0,United States,M,North America
361802137.0,United States,M,North America
490337223.0,None,M,
214254893.0,Bulgaria,M,Europe
126904823.0,Trinidad and Tobago,M,North America
526072763.0,China,M,Asia
339750927.0,United States,M,North America
183986793.0,Colombia,F,South America
347219383.0,United States,M,North America
58482045.0,None,M,
853438081.0,Russian Federation,M,Europe
552878264.0,"Iran, Islamic Republic of",M,Asia
149066518.0,United States,F,North America
701655258.0,United States,M,North America
742423176.0,Chile,F,South America
959459615.0,Brazil,M,South America
281145997.0,United States,F,North America
189472470.0,None,M,
855222456.0,Australia,F,Oceania
656142012.0,Brazil,M,South America
904585722.0,United States,M,North America
155556322.0,None,F,
511558197.0,United Kingdom,M,Europe
414796263.0,Chile,M,South America
846038573.0,Chile,M,South America
968444758.0,United States,M,North America
731108468.0,None,M,
232647159.0,United Kingdom,M,Europe
100159287.0,United States,M,North America
92535174.0,Turkey,M,Asia
857410150.0,Spain,M,Europe
735333787.0,Brazil,F,South America
142128549.0,Ukraine,M,Europe
762030611.0,None,F,
608600211.0,Brazil,M,South America
660370972.0,France,M,Europe
187121833.0,United States,M,North America
795567139.0,None,F,
255766333.0,None,F,
908116699.0,Austria,M,Europe
364229388.0,Brazil,M,South America
611384941.0,Netherlands,M,Europe
971204681.0,United States,M,North America
913055228.0,United Kingdom,F,Europe
749386358.0,New Zealand,M,Oceania
674204860.0,None,F,
197149632.0,None,M,
331303034.0,Lithuania,F,Europe
153804831.0,Brazil,M,South America
558230715.0,Russian Federation,F,Europe
322215169.0,Philippines,M,Asia
985508248.0,United States,M,North America
274013587.0,Hungary,F,Europe
660347958.0,Australia,M,Oceania
2102334.0,None,M,
321201871.0,None,F,
21741579.0,Finland,M,Europe
391879383.0,United States,F,North America
55659790.0,United States,M,North America
737854090.0,Poland,M,Europe
411743777.0,None,F,
603197685.0,Brazil,M,South America
590083318.0,United States,M,North America
783291024.0,Canada,M,North America
825912518.0,United States,M,North America
276070936.0,United Kingdom,M,Europe
272481361.0,United States,M,North America
32135745.0,Ecuador,M,South America
494096795.0,Poland,M,Europe
568379536.0,United States,M,North America
257223041.0,None,M,
590839563.0,United States,M,North America
507454887.0,Canada,M,North America
350984422.0,None,M,
603345703.0,Indonesia,F,Asia
513039850.0,Australia,M,Oceania
830250449.0,Germany,M,Europe
879701620.0,Mexico,M,North America
97971258.0,United Kingdom,M,Europe
929207457.0,None,M,
805606436.0,Russian Federation,M,Europe
114307718.0,United Kingdom,M,Europe
636839056.0,Russian Federation,F,Europe
242030232.0,None,M,
988840198.0,United Kingdom,F,Europe
291225177.0,Canada,M,North America
178719851.0,Brazil,F,South America
455077251.0,None,M,
106672763.0,Bulgaria,F,Europe
828991530.0,New Zealand,F,Oceania
390402373.0,Sweden,M,Europe
399839865.0,United States,M,North America
489457420.0,"Korea, Democratic People's Republic of",F,Asia
564841217.0,Brazil,F,South America
465709693.0,None,M,
683475684.0,United States,M,North America
418002915.0,United States,M,North America
443025548.0,United States,F,North America
497036736.0,Mexico,M,North America
246640375.0,Brazil,F,South America
795527418.0,Australia,M,Oceania
513442883.0,United States,M,North America
832463392.0,Brazil,M,South America
281833501.0,United States,M,North America
786076125.0,United States,M,North America
418532773.0,Finland,M,Europe
171069342.0,United Kingdom,M,Europe
953757847.0,United States,F,North America
794284510.0,Brazil,M,South America
387497441.0,None,F,
171826651.0,Russian Federation,M,Europe
250224546.0,Chile,M,South America
315621691.0,Poland,M,Europe
119035697.0,Hong Kong,M,Asia
882565057.0,United Kingdom,M,Europe
798279380.0,Russian Federation,M,Europe
856612013.0,None,M,
464248597.0,United Kingdom,F,Europe
656813989.0,Iceland,F,Europe
