track_id,artist_id,duration,styles,category_styles
57532,6625,206,rap,Rap/hip-hop
57534,6626,310,electronic|rap|electronica,Rap/hip-hop|Electronic/dance
57535,521,260,indie,Pop
57538,2479,174,electronic,Electronic/dance
57552,1958,243,baroque,Classic
57555,1915,0,jazz,Jazz
57561,790,214,pop|folk,Rock|Pop
57570,2447,273,soul,Soul/funk
57572,698,277,pop,Pop
57580,115,205,latin|electronic|pop,Alternative|Electronic/dance|Pop
57594,1915,0,jazz,Jazz
57595,1832,207,electronic,Electronic/dance
57600,1915,0,jazz,Jazz
57604,1915,0,jazz,Jazz
57607,4089,100,electronic,Electronic/dance
57609,1915,0,jazz,Jazz
57614,6406,231,folk|pop,Rock|Pop
57615,6634,0,folk,Rock
57620,6635,0,rap,Rap/hip-hop
57623,1443,0,pop,Pop
57637,1365,271,indie,Pop
57640,6640,0,pop,Pop
57643,1212,204,indie,Pop
57672,24,0,electronic,Electronic/dance
57712,6641,171,pop|world,Pop
57719,1226,231,emo,Rock
57722,24,239,pop|dubstep,Pop|Electronic/dance
57735,44,0,electronic|experimental,Rock|Electronic/dance
57739,6642,217,soul|folk,Rock|Soul/funk
57740,6643,0,pop,Pop
57761,1686,0,trap,Rap/hip-hop
57779,1686,0,trap,Rap/hip-hop
57783,1686,0,rap,Rap/hip-hop
57786,1686,0,rap,Rap/hip-hop
57807,1686,0,rap,Rap/hip-hop
57825,1686,0,rap,Rap/hip-hop
57826,6647,147,emo|rap,Rock|Rap/hip-hop
57837,6647,220,electronic|rap,Rap/hip-hop|Electronic/dance
57841,6648,287,experimental|noise,Rock|Electronic/dance
57842,6649,0,rap,Rap/hip-hop
57845,1992,376,soul|jazz,Jazz|Soul/funk
57847,6650,209,soul,Soul/funk
57848,6651,199,rap,Rap/hip-hop
57849,6649,0,rap,Rap/hip-hop
57851,868,0,rap,Rap/hip-hop
57852,6651,0,rap,Rap/hip-hop
57854,6649,0,rap,Rap/hip-hop
57855,6651,236,rap,Rap/hip-hop
57857,6653,221,pop,Pop
57860,6653,287,indie|instrumental,Pop
57863,6653,0,indie,Pop
57864,1575,300,rap,Rap/hip-hop
57865,1563,171,rap,Rap/hip-hop
57866,6654,332,shoegaze,Rock
57868,6653,551,experimental|rock,Rock
57869,6656,234,rap,Rap/hip-hop
57871,988,0,dub|emo|downtempo,Rock|Rap/hip-hop|Electronic/dance
57872,6653,113,rock,Rock
57873,6653,458,experimental,Rock
57876,6656,0,rap,Rap/hip-hop
57877,6653,184,experimental,Rock
57878,6653,193,experimental,Rock
57885,39,235,pop,Pop
57887,1563,186,rap,Rap/hip-hop
57888,145,0,rap,Rap/hip-hop
57889,6650,98,soul,Soul/funk
57890,1885,213,electronic|indietronica,Pop|Electronic/dance
57893,6651,0,rap,Rap/hip-hop
57897,6649,281,rap,Rap/hip-hop
57898,1992,0,soul|jazz,Jazz|Soul/funk
57900,359,166,rap,Rap/hip-hop
57903,6660,0,rap,Rap/hip-hop
57905,6649,206,rap,Rap/hip-hop
57906,6650,355,soul|funk,Soul/funk
57907,6656,270,rap,Rap/hip-hop
57909,39,270,rock,Rock
57912,39,230,rock,Rock
57913,6649,243,rap,Rap/hip-hop
57914,1992,0,soul|jazz,Jazz|Soul/funk
57921,6654,229,rock,Rock
57922,6661,284,soul,Soul/funk
57923,39,0,pop,Pop
57924,1563,207,rap,Rap/hip-hop
57925,1992,327,soul|jazz,Jazz|Soul/funk
57927,6662,270,funk,Soul/funk
57928,6654,337,alternative,Alternative
57929,6653,254,experimental,Rock
57931,6145,0,rap,Rap/hip-hop
57932,6649,0,rap,Rap/hip-hop
57933,1992,439,soul|jazz,Jazz|Soul/funk
57934,1992,275,soul|jazz,Jazz|Soul/funk
57935,6662,194,soul|jazz,Jazz|Soul/funk
57936,6654,383,rock,Rock
57937,6654,289,rock,Rock
57938,6663,230,rap,Rap/hip-hop
57939,23,181,rnb,Blue|Jazz
57940,6664,219,rap,Rap/hip-hop
57944,3543,193,hardcore|experimental|screamo,Rock
57945,4014,170,emo|punk,Rock
57947,6665,237,experimental|screamo|hardcore,Rock
57949,59,229,punk|rock,Rock
57954,3543,215,hardcore|experimental|screamo,Rock
57956,3543,300,hardcore|experimental,Rock
57958,59,273,rockabilly,Rock
57959,6669,126,punk|folk,Rock
57961,3543,226,experimental|hardcore,Rock
57962,6669,142,punk|folk,Rock
57963,5049,304,noise|hardcore|experimental,Rock|Electronic/dance
57966,6671,207,hardcore|electronic,Rock|Electronic/dance
57967,59,201,rockabilly,Rock
57968,784,380,experimental,Rock
57969,59,314,rockabilly,Rock
57970,6672,359,indie|alternative,Pop|Alternative
57971,6665,300,experimental|screamo|hardcore,Rock
57975,59,148,punk,Rock
57976,3543,175,hardcore|experimental|emo,Rock
57977,3543,276,hardcore|experimental,Rock
57983,6676,538,folk,Rock
57984,6677,476,jazz,Jazz
57987,3543,219,hardcore|experimental,Rock
57988,6665,249,experimental|screamo|hardcore,Rock
57989,6678,241,rock,Rock
57991,3543,332,hardcore,Rock
57995,3543,414,hardcore|experimental,Rock
58001,4615,192,synthpop,Pop
58002,3543,228,hardcore|experimental|emo,Rock
58004,6679,248,metalcore,Heavy metal
58005,6679,298,metalcore,Heavy metal
58008,4014,176,emo|punk,Rock
58009,6678,217,rock|experimental,Rock
58011,3543,179,hardcore|experimental|poetry,Rock|Jazz
58014,71,332,electronic,Electronic/dance
58015,6677,486,jazz|ska,Rock|Jazz
58016,6679,179,instrumental,Pop
58017,6679,219,metalcore,Heavy metal
58018,3439,294,noise|experimental|glitch|wonky,Rock|Rap/hip-hop|Electronic/dance
58019,6669,220,punk|folk,Rock
58022,4014,261,emo|punk,Rock
58023,6678,238,rock,Rock
58025,6680,182,metalcore|metal|rock,Heavy metal|Rock
58026,6680,244,metalcore|metal|rock,Heavy metal|Rock
58027,252,0,rock,Rock
58029,287,210,emo|rock,Rock
58030,287,203,emo|rock,Rock
58031,6676,637,folk,Rock
58032,6679,265,metalcore,Heavy metal
58033,6679,251,metalcore,Heavy metal
58036,5049,426,noise,Electronic/dance
58037,4014,380,emo|punk,Rock
58038,3543,217,hardcore,Rock
58048,2074,0,comedy,Soundtrack
58053,903,304,soul,Soul/funk
58058,297,450,indietronica,Pop
58065,297,243,electronic,Electronic/dance
58068,297,280,electronic|indietronica,Pop|Electronic/dance
58073,297,196,indietronica,Pop
58074,903,0,rap,Rap/hip-hop
58077,297,267,electronic,Electronic/dance
58078,297,229,electronic,Electronic/dance
58083,297,263,electronic,Electronic/dance
58084,297,36,electronic,Electronic/dance
58093,285,229,pop,Pop
58113,903,0,rap,Rap/hip-hop
58115,903,0,rap,Rap/hip-hop
58123,903,0,chill,Pop
58124,1046,216,synthpop,Pop
58133,1046,220,synthpop,Pop
58135,903,0,rnb,Blue|Jazz
58136,903,0,rap,Rap/hip-hop
58140,903,0,rap,Rap/hip-hop
58147,1807,0,pop|rock,Rock|Pop
58149,853,146,soul|pop,Pop|Soul/funk
58150,2448,192,soul,Soul/funk
58168,3084,147,rock|punk,Rock
58175,54,0,electronic|experimental,Rock|Electronic/dance
58176,54,0,electronic|experimental,Rock|Electronic/dance
58179,54,0,electronic|experimental,Rock|Electronic/dance
58180,6685,257,rap,Rap/hip-hop
58183,54,0,synthpop,Pop
58188,2448,133,soul|pop,Pop|Soul/funk
58190,2448,197,soul|pop,Pop|Soul/funk
58191,1359,0,rap,Rap/hip-hop
58192,6686,251,drill|rap,Rap/hip-hop
58194,3084,153,rock,Rock
58198,6686,196,drill|rap,Rap/hip-hop
58199,6686,219,drill|rap,Rap/hip-hop
58205,6686,198,drill|rap,Rap/hip-hop
58215,6685,202,jazz|rap,Rap/hip-hop|Jazz
58218,6688,0,electronic|futurepop,Pop|Electronic/dance
58220,6686,217,drill|rap,Rap/hip-hop
58222,540,0,pop|rock,Rock|Pop
58224,6686,227,drill|rap,Rap/hip-hop
58229,6686,187,drill|rap,Rap/hip-hop
58232,6686,194,drill|rap,Rap/hip-hop
58233,2448,175,soul|pop,Pop|Soul/funk
58237,6689,132,pop|soul,Pop|Soul/funk
58240,6685,210,jazz|rap,Rap/hip-hop|Jazz
58282,2466,200,synthpop,Pop
58289,857,277,synthpop|pop|synthpop,Pop
58301,2629,0,pop|folk|mpb,Rock|Pop|Jazz
58309,6692,201,electro|funk|mpb,Jazz|Electronic/dance|Soul/funk
58314,2466,225,synthpop,Pop
58321,2629,0,folk|mpb,Rock|Jazz
58323,2466,224,synthpop,Pop
58325,6693,0,rnb,Blue|Jazz
58327,963,231,pop,Pop
58371,19,255,pop|country,Country|Pop
58380,19,229,pop|country,Country|Pop
58393,4,168,pop,Pop
58397,19,0,pop|electronic,Pop|Electronic/dance
58398,19,255,downtempo,Electronic/dance
58400,4,0,soul,Soul/funk
58402,19,244,electronic|pop,Pop|Electronic/dance
58404,4,208,soul|rap,Rap/hip-hop|Soul/funk
58408,560,0,latin|pop,Alternative|Pop
58417,19,178,country|pop|jazz,Country|Pop|Jazz
58521,2369,231,jazz,Jazz
58523,2005,189,trap,Rap/hip-hop
58553,570,0,rock|pop,Rock|Pop
58556,2567,258,pop|rock,Rock|Pop
58569,570,0,pop|rock,Rock|Pop
58571,4946,0,rap|pop,Rap/hip-hop|Pop
58580,24,0,pop,Pop
58589,10,236,pop,Pop
58594,93,232,rock,Rock
58596,131,168,pop,Pop
58599,2567,231,rock,Rock
58600,3784,145,pop|rap|funk,Rap/hip-hop|Pop|Soul/funk
58601,90,107,electronic,Electronic/dance
58612,847,255,pop|electronic|synthpop,Pop|Electronic/dance
58616,1032,196,pop|electronic,Pop|Electronic/dance
58620,2567,0,rock|pop,Rock|Pop
58625,24,0,pop,Pop
58626,1380,245,pop,Pop
58628,1380,226,pop,Pop
58631,698,0,pop|electronic,Pop|Electronic/dance
58635,1825,219,pop,Pop
58646,6696,232,rock|tango,Rock|Alternative
58647,6696,194,rock|blues|mpb,Rock|Blues|Jazz
58649,6697,132,latin,Alternative
58663,39,274,pop|rock,Rock|Pop
58666,11,187,pop|rock|country,Rock|Country|Pop
58671,344,274,rap|experimental,Rock|Rap/hip-hop
58673,321,0,rock,Rock
58677,6698,0,rock,Rock
58679,39,244,folk,Rock
58680,6696,175,rock,Rock
58681,70,0,rock,Rock
58682,6142,140,mpb,Jazz
58688,6142,107,experimental|mpb,Rock|Jazz
58689,6696,132,blues,Blues
58690,39,188,alternative,Alternative
58691,6697,173,latin,Alternative
58696,6142,382,experimental,Rock
58700,6699,0,funk,Soul/funk
58701,6142,287,rock,Rock
58702,6696,50,experimental,Rock
58704,6142,180,mpb,Jazz
58708,53,193,pop,Pop
58709,39,247,pop,Pop
58710,6696,0,rock|blues|mpb,Rock|Blues|Jazz
58719,6696,174,rock|mpb,Rock|Jazz
58720,6700,0,rock|mpb,Rock|Jazz
58722,39,258,experimental|rock,Rock
58723,6142,281,rock,Rock
58731,1867,143,rap,Rap/hip-hop
58736,39,141,alternative,Alternative
58746,988,244,dub|pop|rock,Rock|Rap/hip-hop|Pop
58771,6702,251,rap,Rap/hip-hop
58772,6702,174,rap,Rap/hip-hop
58779,6702,273,rap,Rap/hip-hop
58783,6704,256,electro|rock|chiptune,Rock|Electronic/dance
58787,777,0,rock|emo|punk,Rock
58805,6702,287,rap,Rap/hip-hop
58808,1336,388,rock,Rock
58813,1336,530,experimental,Rock
58819,6702,212,rap,Rap/hip-hop
58821,1336,0,experimental,Rock
58829,337,0,pop|rock,Rock|Pop
58834,490,498,folk,Rock
58837,39,0,pop|rock|cabaret,Rock|Pop
58862,284,0,pop|rock,Rock|Pop
58866,284,0,pop|rock,Rock|Pop
58876,6708,207,indie,Pop
58897,380,250,pop,Pop
58914,165,224,pop,Pop
58915,847,154,pop,Pop
58918,5125,0,folk,Rock
58925,847,0,electronic,Electronic/dance
58927,836,0,pop,Pop
58940,6708,0,alternative,Alternative
58958,1873,212,rap,Rap/hip-hop
58960,877,147,rap,Rap/hip-hop
58963,3129,191,emo,Rock
58969,6711,0,emo|indietronica,Rock|Pop
58974,6688,232,electronic|experimental|chillwave,Rock|Pop|Electronic/dance
58983,4538,253,rock,Rock
58985,6688,211,synthpop|electronic|experimental,Rock|Pop|Electronic/dance
58992,6715,230,soul|pop,Pop|Soul/funk
58995,6688,217,pop|synthpop|electronic,Pop|Electronic/dance
59000,5262,260,indietronica|breakbeat,Pop|Electronic/dance
59001,4538,0,rock,Rock
59002,1124,152,rap,Rap/hip-hop
59005,6688,241,pop,Pop
59007,1873,131,rap,Rap/hip-hop
59009,1873,131,rap,Rap/hip-hop
59010,1873,153,rap,Rap/hip-hop
59025,365,211,rap,Rap/hip-hop
59031,6717,218,country|folk,Rock|Country
59032,1873,183,rap,Rap/hip-hop
59033,1873,0,hyphy,Folk
59050,2421,230,metal,Heavy metal
59062,1011,0,rock,Rock
59068,2418,292,metal,Heavy metal
59073,1011,0,rock,Rock
59079,2418,298,metal,Heavy metal
59083,2418,208,metal,Heavy metal
59084,1011,0,rock,Rock
59086,2421,254,metal,Heavy metal
59087,2418,241,metal,Heavy metal
59093,11,0,country|pop,Country|Pop
59103,2418,279,metal,Heavy metal
59106,663,0,rock,Rock
59108,6720,0,metal,Heavy metal
59109,1011,247,rock,Rock
59125,2421,286,metal,Heavy metal
59130,6720,0,metal,Heavy metal
59134,6720,0,metal,Heavy metal
59137,6720,0,metal,Heavy metal
59140,6720,0,metal,Heavy metal
59149,2291,0,pop,Pop
59152,2022,191,rock,Rock
59156,3494,174,pop,Pop
59157,2291,0,pop,Pop
59160,3716,189,pop,Pop
59170,6728,0,pop,Pop
59171,6729,184,electronic|synthpop,Pop|Electronic/dance
59180,6731,217,pop,Pop
59182,6729,225,pop,Pop
59197,6735,197,metal|pop,Heavy metal|Pop
59198,6736,255,rock,Rock
59203,2291,0,pop,Pop
59207,3716,219,pop,Pop
59209,3716,191,pop,Pop
59210,3710,233,pop,Pop
59218,2022,215,rock,Rock
59226,2022,239,rock,Rock
59285,4361,211,pop,Pop
59287,4361,0,pop,Pop
59293,4361,207,pop,Pop
59296,4361,207,pop,Pop
59321,732,200,pop,Pop
59323,4361,220,funk,Soul/funk
59330,1525,233,pop,Pop
59342,6740,206,techno,Electronic/dance
59374,6740,0,techno,Electronic/dance
59396,6742,215,pop|folk,Rock|Pop
59408,5620,152,pop,Pop
59410,5620,132,pop,Pop
59417,6743,0,pop|rock,Rock|Pop
59423,1107,270,pop|romantic,Pop
59424,6743,368,pop|rock,Rock|Pop
59428,5620,183,pop,Pop
59430,1107,186,pop|romantic,Pop
59434,5620,169,pop,Pop
59435,5620,167,pop,Pop
59453,11,265,country,Country
59551,1596,0,metal,Heavy metal
59555,2419,553,metal,Heavy metal
59558,6746,703,rock,Rock
59560,306,413,rock|ambient,Rock|Electronic/dance
59563,1510,0,metal,Heavy metal
59564,6746,363,rock,Rock
59570,6746,377,rock,Rock
59571,1596,0,metal,Heavy metal
59572,1596,0,metal,Heavy metal
59573,6746,462,rock,Rock
59575,1597,0,rock,Rock
59579,6751,218,world,Pop
59581,1470,208,punk,Rock
59583,2419,0,experimental|metal,Heavy metal|Rock
59586,1510,0,metal,Heavy metal
59587,366,0,rap,Rap/hip-hop
59590,2419,688,metal,Heavy metal
59591,6751,226,world,Pop
59594,1596,227,metal,Heavy metal
59595,1596,0,metal,Heavy metal
59599,6746,349,rock,Rock
59600,6746,456,rock,Rock
59601,6754,191,rumba,Alternative
59602,1596,0,metal,Heavy metal
59603,1596,0,metal,Heavy metal
59606,265,268,rap,Rap/hip-hop
59607,1596,0,metal,Heavy metal
59608,1596,0,metal,Heavy metal
59609,326,417,metal|rock,Heavy metal|Rock
59613,344,164,rap,Rap/hip-hop
59614,2419,540,metal,Heavy metal
59618,1784,237,rap,Rap/hip-hop
59621,1596,0,metal,Heavy metal
59622,1596,0,metal,Heavy metal
59625,6755,292,metal|rock,Heavy metal|Rock
59634,1470,138,punk|rock,Rock
59636,2419,0,metal,Heavy metal
59637,2419,589,metal,Heavy metal
59641,173,386,experimental|electronic,Rock|Electronic/dance
59645,173,314,experimental,Rock
59668,173,412,experimental|electronic|folk,Rock|Electronic/dance
59673,173,548,electronic|experimental,Rock|Electronic/dance
59674,173,233,experimental|electronic,Rock|Electronic/dance
59675,57,0,folk,Rock
59676,173,252,experimental|electronic,Rock|Electronic/dance
59677,173,263,electronic|experimental,Rock|Electronic/dance
59680,2164,0,electronic|synthpop|electro|electronica,Pop|Electronic/dance
59681,6760,0,rap,Rap/hip-hop
59691,173,265,experimental,Rock
59701,6342,196,electronic|experimental,Rock|Electronic/dance
59703,57,0,folk,Rock
59706,71,313,electronic|experimental|rock,Rock|Electronic/dance
59711,173,410,experimental,Rock
59712,71,0,rock,Rock
59713,173,313,experimental,Rock
59726,1467,238,rock,Rock
59731,71,399,electronic|experimental,Rock|Electronic/dance
59732,71,345,rock|electronic,Rock|Electronic/dance
59735,1889,216,rock,Rock
59737,6342,277,electronic|experimental|pop,Rock|Pop|Electronic/dance
59738,57,0,folk,Rock
59747,792,172,pop,Pop
59762,2574,167,rap|pop,Rap/hip-hop|Pop
59763,498,168,pop,Pop
59767,1316,231,pop,Pop
59771,6761,211,pop,Pop
59775,792,196,pop,Pop
59779,714,0,pop,Pop
59782,2574,204,rap|pop,Rap/hip-hop|Pop
59789,4135,208,pop,Pop
59790,792,200,pop,Pop
59794,792,201,pop,Pop
59799,1316,212,pop,Pop
59806,2574,169,rap|pop,Rap/hip-hop|Pop
59813,1516,192,pop,Pop
59818,6761,190,pop,Pop
59821,6763,192,pop,Pop
59822,792,206,pop,Pop
59826,4171,559,soul,Soul/funk
59827,2574,0,rap|pop,Rap/hip-hop|Pop
59829,792,174,pop,Pop
59830,4256,195,hardcore,Rock
59833,792,193,pop,Pop
59834,792,202,pop,Pop
59838,792,149,pop,Pop
59840,792,180,pop,Pop
59849,6767,206,pop,Pop
59850,157,223,pop,Pop
59852,6768,169,noise|experimental|electronic|industrial,Heavy metal|Rock|Electronic/dance
59853,6768,190,noise|experimental|electronic|industrial,Heavy metal|Rock|Electronic/dance
59856,735,174,pop,Pop
59857,735,163,pop,Pop
59864,6768,1369,pop,Pop
59866,2772,0,pop|electronic,Pop|Electronic/dance
59868,6505,0,pop,Pop
59871,4222,0,pop|dubstep,Pop|Electronic/dance
59876,6768,193,noise|experimental|electronic|industrial,Heavy metal|Rock|Electronic/dance
59878,5503,199,pop,Pop
59887,6770,179,electronic,Electronic/dance
59889,6768,194,noise|experimental|electronic|industrial,Heavy metal|Rock|Electronic/dance
59890,491,201,rap,Rap/hip-hop
59896,2960,198,pop,Pop
59897,3493,203,pop|dancehall|moombahton,Pop|Electronic/dance
59899,6768,209,noise|experimental|electronic|industrial,Heavy metal|Rock|Electronic/dance
59904,4222,0,pop|dubstep,Pop|Electronic/dance
59905,2005,181,rap,Rap/hip-hop
59908,2960,209,pop,Pop
59921,2517,196,pop,Pop
59922,4222,184,pop|dubstep,Pop|Electronic/dance
59929,2892,206,pop|electronic,Pop|Electronic/dance
59933,568,229,pop,Pop
59936,2772,212,pop,Pop
59941,636,92,experimental|synthpop|jazz,Rock|Pop|Jazz
59942,636,57,experimental|synthpop|jazz,Rock|Pop|Jazz
59943,5474,0,zolo|synthpop,Folk|Pop
59945,5474,36,zolo|synthpop,Folk|Pop
59947,5474,0,zolo|synthpop,Folk|Pop
59948,5474,51,zolo|synthpop,Folk|Pop
59949,5474,0,zolo|synthpop,Folk|Pop
59950,5474,0,zolo|synthpop,Folk|Pop
59951,636,39,experimental|synthpop|jazz,Rock|Pop|Jazz
59952,5474,50,zolo|synthpop,Folk|Pop
59953,5474,35,zolo|synthpop,Folk|Pop
59954,5474,181,zolo|synthpop,Folk|Pop
59955,5474,0,zolo|synthpop,Folk|Pop
59956,414,209,punk,Rock
59958,636,34,experimental|synthpop|jazz,Rock|Pop|Jazz
59959,636,32,experimental|synthpop|jazz,Rock|Pop|Jazz
59960,636,31,experimental|synthpop|jazz,Rock|Pop|Jazz
59963,636,31,experimental|synthpop|jazz,Rock|Pop|Jazz
59964,414,186,punk,Rock
59966,414,220,punk,Rock
59967,5474,0,zolo|synthpop,Folk|Pop
59968,5474,0,zolo|synthpop,Folk|Pop
59969,414,126,punk,Rock
59970,636,31,experimental|synthpop|jazz,Rock|Pop|Jazz
59973,414,157,indie,Pop
59976,512,319,shoegaze|experimental|trance,Rock|Electronic/dance
59977,5474,255,zolo|synthpop,Folk|Pop
59978,414,102,rock|experimental,Rock
59979,5474,148,zolo|synthpop,Folk|Pop
59982,5474,34,zolo|synthpop,Folk|Pop
59983,414,110,punk,Rock
59985,636,35,experimental|synthpop|jazz,Rock|Pop|Jazz
59986,5474,186,zolo|synthpop,Folk|Pop
59987,414,125,punk,Rock
59988,636,33,experimental|synthpop|jazz,Rock|Pop|Jazz
59991,2189,186,rock|jazz,Rock|Jazz
59993,636,31,experimental|synthpop|jazz,Rock|Pop|Jazz
59994,414,84,punk,Rock
59996,414,143,punk,Rock
59997,5474,0,zolo|synthpop,Folk|Pop
59998,414,167,punk,Rock
60000,414,147,punk,Rock
60002,414,96,punk,Rock
60004,5474,0,zolo|synthpop,Folk|Pop
60005,414,159,punk,Rock
60009,4016,98,shoegaze,Rock
60012,414,186,punk,Rock
60013,414,160,punk,Rock
60014,5474,47,zolo|synthpop,Folk|Pop
60015,636,34,experimental|synthpop|jazz,Rock|Pop|Jazz
60016,414,176,punk,Rock
60017,636,130,experimental|synthpop|jazz,Rock|Pop|Jazz
60018,5474,0,zolo|synthpop,Folk|Pop
60019,414,258,punk,Rock
60023,512,377,rock,Rock
60024,636,35,experimental|synthpop|jazz,Rock|Pop|Jazz
60025,414,123,punk,Rock
60027,414,184,punk,Rock
60029,414,177,punk,Rock
60032,414,165,punk,Rock
60033,5474,0,zolo|synthpop,Folk|Pop
60034,5474,0,zolo|synthpop,Folk|Pop
60035,414,168,punk|electropunk,Rock|Pop
60037,5474,0,zolo|synthpop,Folk|Pop
60038,414,204,punk,Rock
60059,537,219,pop|synthpop|electronic,Pop|Electronic/dance
60080,2240,332,rock,Rock
60085,2641,174,calypso,Pop
60087,2240,224,pop|rock,Rock|Pop
60089,6780,194,pop|electronic,Pop|Electronic/dance
60091,6780,186,pop|electronic,Pop|Electronic/dance
60094,2641,133,latin|pop|techno,Alternative|Electronic/dance|Pop
60103,2641,177,pop|electronic,Pop|Electronic/dance
60105,2240,216,indie|alternative,Pop|Alternative
60107,6782,260,anime,Soundtrack
60108,5510,205,pop|romantic,Pop
60111,6780,169,pop|electronic,Pop|Electronic/dance
60117,4184,186,rock,Rock
60118,2454,0,mpb,Jazz
60129,6784,238,rock,Rock
60138,2240,294,rock,Rock
60178,2641,170,pop,Pop
60184,11,254,country|pop,Country|Pop
60193,2127,66,instrumental,Pop
60195,3910,0,pop|reggae,Pop|Alternative
60202,654,0,pop,Pop
60205,4105,197,samba|mpb,Folk|Jazz
60209,34,239,pop,Pop
60211,640,425,pop|rock,Rock|Pop
60221,34,379,pop,Pop
60239,640,355,pop,Pop
60259,1066,0,pop,Pop
60322,18,0,pop,Pop
60324,18,228,rock|britpop,Rock|Pop
60342,366,0,soul,Soul/funk
60344,3939,0,folk,Rock
60347,366,242,chill,Pop
60351,366,264,rap,Rap/hip-hop
60353,367,199,synthpop,Pop
60354,3939,291,acoustic|indie,Pop
60356,3939,0,folk|rock,Rock
60357,6791,378,folk,Rock
60361,368,0,rap|pop,Rap/hip-hop|Pop
60365,366,269,rap,Rap/hip-hop
60369,367,216,rnb|trap,Blue|Rap/hip-hop|Jazz
60370,3939,243,rock,Rock
60371,366,0,rap,Rap/hip-hop
60372,368,206,rap,Rap/hip-hop
60375,367,242,rap,Rap/hip-hop
60376,366,0,saxophone,Classic
60377,367,148,trap,Rap/hip-hop
60379,367,201,trap,Rap/hip-hop
60384,3939,0,rock|folk,Rock
60391,366,301,rap,Rap/hip-hop
60392,368,0,rap|pop,Rap/hip-hop|Pop
60393,6792,650,ambient,Electronic/dance
60396,344,0,rap,Rap/hip-hop
60398,3939,0,folk,Rock
60399,3939,0,folk,Rock
60400,368,0,rock,Rock
60401,6793,272,experimental|electronic,Rock|Electronic/dance
60402,3939,259,folk|pop,Rock|Pop
60403,3939,0,folk,Rock
60405,6792,402,experimental,Rock
60407,367,219,psychedelic,Rock
60410,3939,0,folk|rock,Rock
60412,367,242,synthpop,Pop
60413,6792,411,ambient,Electronic/dance
60414,3939,0,rock,Rock
60416,344,0,soul|rap,Rap/hip-hop|Soul/funk
60418,6792,301,ambient,Electronic/dance
60419,6792,338,ambient,Electronic/dance
60421,368,228,rap,Rap/hip-hop
60423,6796,636,instrumental,Pop
60424,6793,144,ambient|experimental,Rock|Electronic/dance
60428,368,0,rap|pop,Rap/hip-hop|Pop
60431,6797,248,folk,Rock
60433,6798,466,screamo,Rock
60434,366,219,rap,Rap/hip-hop
60436,368,0,rap|pop,Rap/hip-hop|Pop
60439,3939,236,folk,Rock
60441,6800,0,experimental|metal,Heavy metal|Rock
60443,2736,426,rock|metal,Heavy metal|Rock
60444,2736,281,rock,Rock
60445,6801,289,electronica|rock,Rock|Electronic/dance
60446,2736,181,metal,Heavy metal
60447,248,205,rock|metal,Heavy metal|Rock
60449,248,242,rock|metal,Heavy metal|Rock
60451,248,273,rock,Rock
60452,248,0,rock|metal,Heavy metal|Rock
60453,248,253,rock,Rock
60454,248,0,rock|metal,Heavy metal|Rock
60456,248,0,rock|metal,Heavy metal|Rock
60458,2736,0,rock|metal,Heavy metal|Rock
60459,6801,132,rock|comedy,Soundtrack|Rock
60460,6800,0,punk|hardcore,Rock
60461,6800,0,metal,Heavy metal
60462,6803,135,hardcore,Rock
60463,2736,272,rock,Rock
60464,2736,284,rock,Rock
60465,248,294,rock|metal,Heavy metal|Rock
60466,248,357,rock,Rock
60467,2736,165,rock|metal,Heavy metal|Rock
60468,2736,162,rock,Rock
60469,2736,160,experimental,Rock
60470,6800,0,experimental|punk|hardcore,Rock
60472,6804,42,noise|grindcore|experimental,Rock|Electronic/dance
60473,6804,0,experimental|grindcore,Rock
60474,6804,72,experimental|punk,Rock
60475,6804,84,hardcore|experimental|grindcore,Rock
60476,6800,0,experimental,Rock
60477,6800,0,experimental,Rock
60478,6800,0,metal|experimental,Heavy metal|Rock
60481,6801,198,rock|comedy,Soundtrack|Rock
60482,6804,0,noise|experimental|punk|grindcore,Rock|Electronic/dance
60483,6804,54,experimental,Rock
60484,248,0,rock|metal,Heavy metal|Rock
60485,248,0,rock,Rock
60486,2736,228,rock|metal,Heavy metal|Rock
60487,6800,223,punk|hardcore,Rock
60488,6800,0,hardcore,Rock
60489,6800,0,metal|hardcore,Heavy metal|Rock
60490,6801,144,techno,Electronic/dance
60491,6801,205,rock|comedy,Soundtrack|Rock
60492,6801,133,rock|comedy,Soundtrack|Rock
60493,6801,175,rock|comedy,Soundtrack|Rock
60494,6804,48,experimental,Rock
60495,248,0,rock|metal,Heavy metal|Rock
60496,248,186,metal|rock,Heavy metal|Rock
60497,6800,0,hardcore,Rock
60498,6803,66,hardcore|mathcore|grindcore,Rock|Alternative
60499,6803,62,experimental,Rock
60500,6803,70,hardcore|mathcore|grindcore,Rock|Alternative
60501,6804,39,experimental,Rock
60502,1342,37,punk|hardcore|rock,Rock
60503,1342,78,punk|hardcore,Rock
60505,248,291,rock|metal,Heavy metal|Rock
60507,2736,0,rock|experimental,Rock
60508,2736,216,rock,Rock
60509,2736,0,rock,Rock
60510,2736,145,rock,Rock
60511,2736,171,rock|metal,Heavy metal|Rock
60513,6803,108,hardcore|mathcore|grindcore,Rock|Alternative
60514,6803,81,hardcore|mathcore|grindcore,Rock|Alternative
60515,6807,0,ska|punk,Rock
60516,1342,74,punk|hardcore,Rock
60517,1342,130,punk,Rock
